sentiment,tweet_year,tweet_month,tweet_day,tweet_weekday,tweet_hour,tweet_quarter,text_length,word_count
negative,2017,10,18,2,14,4,111,22
negative,2017,10,18,2,23,4,129,23
neutral,2017,10,18,2,23,4,108,16
neutral,2017,10,18,2,23,4,92,15
neutral,2017,10,18,2,23,4,123,21
negative,2017,10,19,3,0,4,88,14
negative,2017,10,19,3,0,4,140,23
negative,2017,10,19,3,0,4,140,24
negative,2017,10,19,3,0,4,113,18
neutral,2017,10,18,2,23,4,73,11
positive,2017,10,18,2,23,4,104,21
negative,2017,10,18,2,23,4,98,18
neutral,2017,10,18,2,7,4,139,20
negative,2017,10,18,2,22,4,66,12
neutral,2017,10,19,3,0,4,116,22
neutral,2017,10,19,3,1,4,132,25
neutral,2017,10,12,3,12,4,157,22
negative,2017,10,19,3,1,4,118,24
negative,2017,10,19,3,0,4,64,9
negative,2017,10,19,3,0,4,143,26
neutral,2017,10,19,3,1,4,100,17
positive,2017,10,18,2,15,4,94,17
positive,2017,10,19,3,1,4,94,16
neutral,2017,10,19,3,1,4,84,17
neutral,2017,10,19,3,1,4,98,15
negative,2017,10,19,3,1,4,86,15
negative,2017,10,19,3,1,4,105,18
neutral,2017,10,19,3,1,4,69,13
neutral,2017,10,19,3,1,4,134,23
neutral,2017,10,19,3,1,4,130,27
positive,2017,10,19,3,1,4,120,21
neutral,2017,10,19,3,2,4,141,26
positive,2017,10,19,3,2,4,118,19
positive,2017,10,19,3,2,4,84,12
positive,2017,10,19,3,2,4,111,20
negative,2017,10,19,3,2,4,121,20
negative,2017,10,19,3,2,4,97,16
negative,2017,10,19,3,2,4,140,28
negative,2017,10,19,3,2,4,139,24
negative,2017,10,19,3,2,4,220,45
positive,2017,10,19,3,2,4,120,19
negative,2017,10,19,3,3,4,139,25
neutral,2017,10,19,3,3,4,156,25
neutral,2017,10,19,3,5,4,136,24
negative,2017,10,29,6,23,4,131,21
positive,2017,10,30,0,1,4,162,24
neutral,2017,10,30,0,1,4,137,26
neutral,2017,10,19,3,3,4,79,13
positive,2017,10,19,3,3,4,138,23
negative,2017,10,19,3,5,4,87,16
positive,2017,10,19,3,3,4,121,19
positive,2017,10,19,3,3,4,132,24
neutral,2017,10,19,3,3,4,131,24
neutral,2017,10,19,3,3,4,54,8
negative,2017,10,19,3,3,4,112,17
negative,2017,10,19,3,3,4,71,11
negative,2017,10,19,3,11,4,141,24
negative,2017,10,19,3,4,4,119,21
positive,2017,10,19,3,3,4,123,20
neutral,2017,10,19,3,4,4,94,14
negative,2017,10,19,3,3,4,135,25
neutral,2017,10,19,3,4,4,78,10
neutral,2017,10,19,3,3,4,142,24
neutral,2017,10,19,3,4,4,139,26
positive,2017,10,19,3,4,4,134,25
positive,2017,10,19,3,4,4,74,15
neutral,2017,10,19,3,4,4,121,20
neutral,2017,10,19,3,4,4,90,13
negative,2017,10,19,3,2,4,102,16
negative,2017,10,19,3,4,4,115,18
neutral,2017,10,19,3,4,4,67,7
neutral,2017,10,19,3,4,4,132,22
positive,2017,10,19,3,5,4,111,19
neutral,2017,10,19,3,5,4,28,4
positive,2017,10,19,3,6,4,132,21
positive,2017,10,19,3,6,4,151,20
neutral,2017,10,19,3,5,4,76,14
negative,2017,10,19,3,6,4,153,21
neutral,2017,10,19,3,6,4,102,17
negative,2017,10,19,3,6,4,245,46
positive,2017,10,19,3,6,4,45,9
neutral,2017,10,19,3,5,4,140,26
neutral,2017,10,19,3,5,4,99,17
positive,2017,10,19,3,5,4,114,18
neutral,2017,10,19,3,5,4,136,25
neutral,2017,10,19,3,6,4,149,19
negative,2017,10,19,3,5,4,122,15
negative,2017,10,19,3,6,4,196,36
neutral,2017,10,19,3,7,4,138,22
positive,2017,10,19,3,7,4,133,24
positive,2017,10,19,3,7,4,135,22
negative,2017,10,19,3,7,4,76,13
neutral,2017,10,19,3,6,4,129,22
positive,2017,10,19,3,9,4,118,23
neutral,2017,10,19,3,8,4,76,14
negative,2017,10,19,3,8,4,92,14
positive,2017,10,19,3,8,4,138,25
positive,2017,10,19,3,8,4,129,22
negative,2017,10,19,3,8,4,112,20
neutral,2017,10,19,3,8,4,120,23
negative,2017,10,19,3,7,4,104,16
negative,2017,10,19,3,8,4,143,26
neutral,2017,10,19,3,8,4,121,21
positive,2017,10,19,3,13,4,128,24
neutral,2017,10,19,3,8,4,96,12
neutral,2017,10,19,3,9,4,37,2
negative,2017,10,19,3,9,4,80,14
positive,2017,10,19,3,10,4,104,16
positive,2017,10,19,3,9,4,136,26
negative,2017,10,19,3,9,4,159,21
neutral,2017,10,19,3,10,4,53,9
neutral,2017,10,19,3,9,4,42,3
negative,2017,10,19,3,9,4,128,22
negative,2017,10,19,3,10,4,106,16
neutral,2017,10,19,3,10,4,133,20
positive,2017,10,19,3,10,4,101,18
neutral,2017,10,19,3,10,4,107,19
neutral,2017,10,19,3,11,4,127,22
negative,2017,10,19,3,11,4,116,22
negative,2017,10,19,3,11,4,75,12
negative,2017,10,19,3,11,4,140,25
positive,2017,10,18,2,21,4,116,21
neutral,2017,10,19,3,11,4,163,25
negative,2017,10,19,3,11,4,158,24
positive,2017,10,19,3,11,4,137,26
neutral,2017,10,19,3,11,4,120,21
neutral,2017,10,19,3,11,4,82,15
neutral,2017,10,19,3,11,4,91,11
positive,2017,10,19,3,12,4,94,16
neutral,2017,10,19,3,12,4,121,22
positive,2017,10,19,3,11,4,134,19
positive,2017,10,19,3,12,4,77,12
positive,2017,10,19,3,12,4,42,3
neutral,2017,10,19,3,12,4,102,18
positive,2017,10,19,3,12,4,60,7
negative,2017,10,19,3,12,4,87,13
negative,2017,10,19,3,14,4,142,26
neutral,2017,10,19,3,11,4,95,14
negative,2017,10,19,3,12,4,112,16
negative,2017,10,19,3,12,4,137,27
neutral,2017,10,19,3,14,4,150,22
neutral,2017,10,19,3,13,4,79,11
positive,2017,10,19,3,5,4,119,23
negative,2017,10,19,3,13,4,104,21
neutral,2017,10,19,3,12,4,139,21
neutral,2017,10,19,3,12,4,32,5
neutral,2017,10,19,3,12,4,140,24
negative,2017,10,19,3,13,4,145,22
positive,2017,10,19,3,5,4,85,10
positive,2017,10,19,3,13,4,76,14
neutral,2017,10,19,3,4,4,132,21
positive,2017,10,19,3,12,4,142,23
positive,2017,10,19,3,4,4,123,22
neutral,2017,10,19,3,9,4,85,16
negative,2017,10,19,3,14,4,106,15
neutral,2017,10,19,3,13,4,89,14
positive,2017,10,19,3,12,4,127,24
neutral,2017,10,19,3,13,4,139,21
negative,2017,10,19,3,13,4,130,25
neutral,2017,10,19,3,5,4,128,21
negative,2017,10,19,3,6,4,143,24
negative,2017,10,19,3,13,4,133,24
neutral,2017,10,19,3,13,4,80,15
negative,2017,10,19,3,6,4,140,21
positive,2017,10,19,3,13,4,66,11
neutral,2017,10,18,2,8,4,131,24
positive,2017,10,19,3,14,4,133,24
positive,2017,10,19,3,14,4,162,26
positive,2017,10,19,3,14,4,140,25
negative,2017,10,19,3,14,4,123,19
positive,2017,10,19,3,14,4,140,25
neutral,2017,10,19,3,14,4,117,21
neutral,2017,10,19,3,10,4,45,8
negative,2017,10,19,3,14,4,136,23
negative,2017,10,19,3,14,4,92,14
neutral,2017,10,19,3,13,4,114,15
positive,2017,10,19,3,14,4,106,19
positive,2017,10,19,3,7,4,139,25
negative,2017,10,19,3,14,4,136,20
neutral,2017,10,19,3,15,4,101,18
negative,2017,10,19,3,14,4,116,19
negative,2017,10,19,3,1,4,135,22
positive,2017,10,19,3,13,4,123,22
neutral,2017,10,19,3,15,4,191,29
neutral,2017,10,19,3,15,4,122,17
neutral,2017,10,18,2,21,4,118,19
neutral,2017,10,19,3,15,4,44,8
positive,2017,10,19,3,15,4,135,27
neutral,2017,10,19,3,15,4,47,7
positive,2017,10,19,3,3,4,96,15
neutral,2017,10,19,3,7,4,160,22
positive,2017,10,19,3,15,4,101,16
negative,2017,10,19,3,15,4,92,17
negative,2017,10,19,3,15,4,139,22
neutral,2017,11,30,3,23,4,50,4
negative,2017,10,19,3,16,4,91,16
neutral,2017,10,19,3,16,4,135,22
positive,2017,10,19,3,16,4,131,21
positive,2017,10,19,3,16,4,138,22
neutral,2017,10,19,3,16,4,103,18
negative,2017,10,19,3,13,4,163,26
negative,2017,10,19,3,16,4,160,27
negative,2017,10,19,3,16,4,95,16
negative,2017,10,19,3,16,4,134,27
positive,2017,10,19,3,16,4,40,7
negative,2017,10,19,3,16,4,120,20
positive,2017,10,19,3,16,4,110,18
positive,2017,10,19,3,16,4,123,22
neutral,2017,10,19,3,16,4,140,27
neutral,2017,10,19,3,17,4,85,13
positive,2017,10,19,3,16,4,98,15
negative,2017,10,19,3,16,4,133,26
neutral,2017,10,19,3,15,4,96,18
positive,2017,10,19,3,17,4,131,24
negative,2017,10,19,3,17,4,146,22
negative,2017,10,19,3,17,4,141,25
neutral,2017,10,19,3,17,4,70,11
negative,2017,10,19,3,17,4,108,15
neutral,2017,10,19,3,17,4,60,8
neutral,2017,10,19,3,17,4,130,23
negative,2017,10,19,3,16,4,144,24
negative,2017,10,19,3,17,4,118,19
neutral,2017,10,19,3,17,4,142,26
negative,2017,10,19,3,17,4,133,23
positive,2017,10,19,3,18,4,131,24
negative,2017,10,19,3,17,4,116,22
negative,2017,10,19,3,17,4,143,19
negative,2017,10,19,3,18,4,264,40
neutral,2017,10,20,4,3,4,138,26
negative,2017,10,20,4,3,4,140,28
negative,2017,10,20,4,3,4,131,17
positive,2017,10,20,4,3,4,96,15
negative,2017,10,20,4,3,4,89,15
negative,2017,10,20,4,4,4,139,27
positive,2017,10,20,4,4,4,80,13
positive,2017,10,20,4,5,4,119,23
negative,2017,10,20,4,4,4,138,22
negative,2017,10,20,4,4,4,138,22
positive,2017,10,20,4,5,4,140,24
negative,2017,10,20,4,6,4,140,23
positive,2017,10,20,4,4,4,96,11
positive,2017,10,20,4,6,4,79,14
negative,2017,10,20,4,6,4,144,23
negative,2017,10,20,4,12,4,140,24
positive,2017,10,19,3,19,4,111,19
neutral,2017,10,20,4,6,4,85,15
negative,2017,10,20,4,6,4,129,23
positive,2017,10,20,4,6,4,108,17
neutral,2017,10,20,4,6,4,102,19
negative,2017,10,20,4,8,4,132,25
positive,2017,10,20,4,7,4,140,25
positive,2017,10,20,4,8,4,126,24
positive,2017,10,20,4,7,4,138,24
negative,2017,10,20,4,7,4,113,22
positive,2017,10,20,4,8,4,124,21
negative,2017,10,20,4,8,4,125,24
positive,2017,10,20,4,9,4,94,14
neutral,2017,10,20,4,8,4,130,19
negative,2017,10,20,4,9,4,140,23
neutral,2017,10,20,4,8,4,140,23
negative,2017,10,20,4,8,4,129,23
positive,2017,10,20,4,10,4,136,24
negative,2017,10,20,4,10,4,74,11
positive,2017,10,20,4,9,4,140,25
positive,2017,10,20,4,8,4,239,43
neutral,2017,10,20,4,9,4,48,4
neutral,2017,10,20,4,9,4,112,21
neutral,2017,10,20,4,10,4,51,4
negative,2017,10,20,4,10,4,137,23
neutral,2017,10,20,4,9,4,132,25
positive,2017,10,20,4,10,4,136,22
negative,2017,10,20,4,10,4,127,24
positive,2017,10,20,4,11,4,138,24
positive,2017,10,20,4,11,4,104,18
neutral,2017,10,20,4,11,4,93,17
positive,2017,10,20,4,11,4,71,14
neutral,2017,10,20,4,10,4,98,16
negative,2017,10,20,4,10,4,136,25
neutral,2017,10,20,4,11,4,150,25
negative,2017,10,20,4,10,4,109,19
neutral,2017,10,20,4,11,4,118,24
positive,2017,10,20,4,11,4,137,21
negative,2017,10,20,4,10,4,139,23
negative,2017,10,18,2,23,4,138,23
negative,2017,10,20,4,11,4,128,22
neutral,2017,10,20,4,12,4,148,20
neutral,2017,10,20,4,12,4,103,17
negative,2017,10,20,4,12,4,94,19
neutral,2017,10,20,4,12,4,108,17
neutral,2017,10,20,4,12,4,137,24
neutral,2017,10,20,4,12,4,134,26
positive,2017,10,20,4,11,4,114,15
positive,2017,10,20,4,12,4,66,11
neutral,2017,10,20,4,12,4,94,15
neutral,2017,10,20,4,13,4,114,22
positive,2017,10,20,4,13,4,260,39
neutral,2017,10,20,4,12,4,65,6
negative,2017,10,20,4,3,4,126,20
neutral,2017,10,20,4,13,4,137,25
positive,2017,10,20,4,12,4,137,26
neutral,2017,10,20,4,13,4,99,18
neutral,2017,10,20,4,3,4,102,18
neutral,2017,10,20,4,13,4,109,17
positive,2017,10,20,4,13,4,139,23
negative,2017,10,20,4,13,4,125,24
negative,2017,10,20,4,13,4,131,19
neutral,2017,10,20,4,13,4,133,23
neutral,2017,10,20,4,13,4,94,15
negative,2017,10,20,4,13,4,133,22
neutral,2017,10,20,4,13,4,102,15
positive,2017,10,20,4,13,4,137,27
neutral,2017,10,20,4,14,4,72,12
neutral,2017,10,20,4,13,4,137,24
neutral,2017,10,20,4,13,4,91,12
positive,2017,10,20,4,15,4,112,15
neutral,2017,10,20,4,14,4,104,19
neutral,2017,10,20,4,14,4,126,22
positive,2017,10,20,4,14,4,106,18
neutral,2017,10,20,4,14,4,111,19
neutral,2017,10,20,4,14,4,104,21
negative,2017,10,20,4,15,4,140,22
negative,2017,10,20,4,15,4,165,23
positive,2017,10,20,4,15,4,140,24
neutral,2017,10,20,4,15,4,132,23
neutral,2017,10,20,4,15,4,138,23
negative,2017,10,20,4,15,4,121,19
neutral,2017,10,20,4,15,4,50,9
negative,2017,10,20,4,15,4,127,21
positive,2017,10,20,4,15,4,123,22
neutral,2017,10,20,4,15,4,106,19
neutral,2017,10,20,4,15,4,140,26
negative,2017,10,20,4,15,4,138,24
neutral,2017,10,20,4,5,4,111,19
negative,2017,10,20,4,16,4,116,20
neutral,2017,10,20,4,16,4,140,22
negative,2017,10,3,1,15,4,139,27
negative,2017,10,20,4,16,4,138,25
negative,2017,10,20,4,16,4,112,20
negative,2017,10,20,4,16,4,84,16
negative,2017,10,20,4,16,4,91,16
neutral,2017,10,20,4,16,4,140,29
neutral,2017,10,20,4,17,4,68,10
positive,2017,10,20,4,17,4,137,22
positive,2017,10,20,4,17,4,121,21
neutral,2017,10,20,4,17,4,140,24
neutral,2017,10,19,3,21,4,72,13
negative,2017,10,20,4,17,4,140,21
neutral,2017,10,20,4,18,4,155,29
negative,2017,10,20,4,18,4,165,25
positive,2017,10,20,4,17,4,129,22
neutral,2017,10,20,4,18,4,117,22
neutral,2017,10,20,4,17,4,92,11
neutral,2017,10,20,4,18,4,73,12
negative,2017,10,20,4,18,4,144,26
positive,2017,10,20,4,18,4,139,21
negative,2017,10,20,4,18,4,141,24
positive,2017,10,20,4,18,4,159,28
positive,2017,10,20,4,18,4,162,28
negative,2017,10,20,4,18,4,101,17
neutral,2017,10,20,4,18,4,41,7
negative,2017,10,20,4,18,4,137,20
positive,2017,10,20,4,18,4,117,16
positive,2017,10,20,4,18,4,74,15
negative,2017,10,20,4,19,4,138,25
neutral,2017,10,20,4,19,4,87,14
negative,2017,10,20,4,19,4,143,21
negative,2017,10,20,4,19,4,82,13
neutral,2017,10,19,3,16,4,135,21
neutral,2017,10,20,4,6,4,73,9
neutral,2017,10,20,4,20,4,37,2
negative,2017,10,20,4,20,4,118,20
negative,2017,10,20,4,20,4,146,23
positive,2017,10,20,4,20,4,110,19
neutral,2017,10,20,4,20,4,136,21
positive,2017,10,20,4,20,4,127,23
neutral,2017,10,20,4,20,4,120,16
neutral,2017,10,20,4,20,4,131,22
neutral,2017,10,20,4,20,4,100,19
neutral,2017,10,20,4,20,4,108,21
negative,2017,10,20,4,20,4,58,10
negative,2017,10,20,4,22,4,139,26
neutral,2017,10,20,4,22,4,129,25
positive,2017,10,20,4,22,4,110,19
negative,2017,10,20,4,22,4,117,19
neutral,2017,10,20,4,22,4,140,26
neutral,2017,10,20,4,22,4,139,25
positive,2017,10,20,4,22,4,98,16
neutral,2017,10,20,4,22,4,128,22
neutral,2017,10,20,4,22,4,111,24
negative,2017,10,20,4,22,4,67,10
negative,2017,10,20,4,22,4,139,23
neutral,2017,10,20,4,22,4,85,11
neutral,2017,10,20,4,22,4,90,18
positive,2017,10,20,4,23,4,82,13
positive,2017,10,20,4,23,4,99,19
neutral,2017,10,20,4,23,4,163,23
negative,2017,10,20,4,23,4,131,23
negative,2017,10,20,4,23,4,143,28
neutral,2017,10,19,3,15,4,89,17
neutral,2017,10,19,3,21,4,125,24
neutral,2017,10,19,3,21,4,48,4
neutral,2017,10,19,3,21,4,116,22
positive,2017,10,19,3,21,4,71,11
neutral,2017,10,19,3,21,4,134,21
neutral,2017,10,19,3,20,4,118,18
negative,2017,10,19,3,21,4,104,19
negative,2017,10,19,3,18,4,106,15
negative,2017,10,19,3,20,4,66,12
negative,2017,10,19,3,20,4,118,22
negative,2017,10,19,3,21,4,101,16
negative,2017,10,19,3,21,4,91,17
positive,2017,10,19,3,21,4,137,24
neutral,2017,10,19,3,22,4,140,25
positive,2017,10,19,3,22,4,64,11
positive,2017,10,19,3,22,4,139,26
neutral,2017,10,19,3,18,4,96,14
negative,2017,10,19,3,22,4,131,26
neutral,2017,10,19,3,22,4,92,15
negative,2017,10,19,3,22,4,142,26
neutral,2017,10,19,3,22,4,138,24
positive,2017,10,19,3,23,4,90,17
neutral,2017,10,19,3,23,4,61,8
positive,2017,10,19,3,23,4,140,26
negative,2017,10,19,3,23,4,100,21
positive,2017,10,19,3,23,4,136,19
negative,2017,10,20,4,1,4,110,15
negative,2017,10,20,4,1,4,141,23
neutral,2017,10,19,3,20,4,157,27
negative,2017,10,20,4,1,4,135,23
neutral,2017,10,20,4,1,4,89,18
neutral,2017,10,20,4,1,4,107,15
positive,2017,10,19,3,3,4,96,15
positive,2017,10,19,3,1,4,140,24
positive,2017,10,20,4,0,4,133,24
neutral,2017,10,20,4,1,4,142,24
neutral,2017,10,20,4,2,4,129,18
positive,2017,10,20,4,2,4,139,21
neutral,2017,10,20,4,2,4,44,7
neutral,2017,10,20,4,2,4,45,6
neutral,2017,10,20,4,2,4,139,26
neutral,2017,10,20,4,1,4,53,6
positive,2017,10,20,4,2,4,71,12
positive,2017,10,20,4,1,4,104,17
negative,2017,10,20,4,2,4,135,26
negative,2017,10,20,4,2,4,129,24
neutral,2017,10,20,4,2,4,163,28
neutral,2017,10,20,4,2,4,89,10
neutral,2017,10,20,4,2,4,105,14
positive,2017,10,30,0,9,4,136,23
neutral,2017,10,21,5,20,4,72,10
negative,2017,10,21,5,20,4,118,17
positive,2017,10,21,5,20,4,135,20
positive,2017,10,21,5,20,4,128,25
neutral,2017,10,21,5,21,4,138,24
neutral,2017,10,21,5,21,4,126,20
positive,2017,10,21,5,20,4,138,28
neutral,2017,10,21,5,21,4,66,12
neutral,2017,10,21,5,21,4,136,24
neutral,2017,10,21,5,21,4,51,7
neutral,2017,10,21,5,21,4,95,16
negative,2017,10,21,5,21,4,140,27
positive,2017,10,21,5,22,4,119,19
neutral,2017,10,21,5,21,4,134,28
neutral,2017,10,21,5,21,4,137,26
neutral,2017,10,21,5,21,4,114,19
neutral,2017,10,21,5,22,4,94,11
negative,2017,10,21,5,22,4,140,18
neutral,2017,10,21,5,22,4,104,20
neutral,2017,10,21,5,22,4,157,24
neutral,2017,10,21,5,23,4,141,27
negative,2017,10,21,5,23,4,128,18
positive,2017,10,21,5,23,4,127,25
negative,2017,10,21,5,23,4,126,15
positive,2017,10,21,5,12,4,50,8
negative,2017,10,22,6,0,4,123,21
neutral,2017,10,22,6,0,4,61,9
negative,2017,10,22,6,0,4,113,20
negative,2017,10,22,6,1,4,118,19
neutral,2017,10,22,6,0,4,91,13
negative,2017,10,22,6,0,4,140,24
neutral,2017,10,22,6,0,4,74,14
neutral,2017,10,22,6,1,4,140,28
neutral,2017,10,22,6,1,4,118,22
negative,2017,10,22,6,1,4,118,21
positive,2017,10,22,6,1,4,75,14
negative,2017,10,22,6,1,4,95,15
neutral,2017,10,22,6,1,4,115,19
negative,2017,10,22,6,1,4,83,14
neutral,2017,10,22,6,1,4,83,12
negative,2017,10,22,6,2,4,138,22
neutral,2017,10,22,6,2,4,73,10
neutral,2017,10,22,6,1,4,116,18
neutral,2017,10,22,6,1,4,69,12
positive,2017,10,22,6,2,4,114,16
positive,2017,10,22,6,1,4,110,18
negative,2017,10,22,6,2,4,136,26
negative,2017,10,22,6,3,4,139,26
neutral,2017,10,22,6,3,4,86,17
neutral,2017,10,22,6,3,4,81,13
neutral,2017,10,22,6,3,4,133,17
positive,2017,10,22,6,4,4,65,11
neutral,2017,10,22,6,4,4,114,22
neutral,2017,10,22,6,3,4,59,11
negative,2017,10,22,6,3,4,83,15
positive,2017,10,22,6,4,4,111,21
positive,2017,10,22,6,4,4,139,24
positive,2017,10,22,6,5,4,98,18
positive,2017,10,22,6,6,4,135,23
neutral,2017,10,22,6,5,4,101,15
positive,2017,10,22,6,6,4,140,26
neutral,2017,10,22,6,5,4,85,13
negative,2017,10,22,6,7,4,134,26
neutral,2017,10,20,4,23,4,139,22
positive,2017,10,20,4,23,4,161,24
negative,2017,10,20,4,23,4,120,18
positive,2017,10,21,5,0,4,136,22
neutral,2017,10,20,4,23,4,120,17
positive,2017,10,20,4,23,4,140,25
neutral,2017,10,20,4,23,4,133,22
neutral,2017,10,29,6,1,4,119,14
positive,2017,10,29,6,1,4,113,22
negative,2017,10,29,6,1,4,130,21
neutral,2017,10,19,3,23,4,133,24
negative,2017,10,21,5,0,4,140,23
positive,2017,10,21,5,0,4,131,21
neutral,2017,10,21,5,0,4,148,23
negative,2017,10,21,5,0,4,59,6
neutral,2017,10,21,5,0,4,68,9
positive,2017,10,21,5,0,4,116,19
neutral,2017,10,21,5,1,4,43,6
neutral,2017,10,21,5,1,4,128,23
negative,2017,10,21,5,0,4,100,18
neutral,2017,10,29,6,1,4,112,17
neutral,2017,10,21,5,1,4,61,7
neutral,2017,10,21,5,1,4,93,19
neutral,2017,11,7,1,22,4,55,11
negative,2017,11,7,1,22,4,51,4
negative,2017,10,20,4,22,4,164,25
negative,2017,10,21,5,1,4,124,23
neutral,2017,10,21,5,1,4,144,27
negative,2017,10,21,5,2,4,142,25
neutral,2017,10,21,5,2,4,124,23
negative,2017,10,21,5,1,4,133,23
negative,2017,10,21,5,1,4,134,21
neutral,2017,10,21,5,2,4,86,11
negative,2017,10,21,5,2,4,113,20
negative,2017,10,21,5,2,4,140,27
neutral,2017,10,20,4,6,4,164,27
positive,2017,10,21,5,2,4,135,21
neutral,2017,10,21,5,2,4,71,13
neutral,2017,10,21,5,2,4,136,17
negative,2017,10,21,5,3,4,117,19
neutral,2017,10,21,5,3,4,112,18
positive,2017,10,21,5,3,4,138,26
negative,2017,10,21,5,12,4,138,24
negative,2017,10,21,5,3,4,87,13
neutral,2017,10,21,5,3,4,143,22
neutral,2017,10,20,4,3,4,150,24
negative,2017,10,21,5,4,4,131,20
neutral,2017,10,21,5,4,4,92,16
negative,2017,10,21,5,4,4,129,22
neutral,2017,10,21,5,4,4,39,7
neutral,2017,10,21,5,4,4,98,19
neutral,2017,10,21,5,4,4,59,10
neutral,2017,10,21,5,5,4,38,6
negative,2017,10,21,5,6,4,141,29
negative,2017,10,21,5,6,4,140,23
neutral,2017,10,21,5,6,4,109,22
positive,2017,10,21,5,5,4,127,23
negative,2017,10,21,5,5,4,51,8
neutral,2017,10,21,5,6,4,143,23
negative,2017,10,21,5,6,4,139,18
positive,2017,10,21,5,6,4,132,23
negative,2017,10,21,5,7,4,155,21
neutral,2017,10,20,4,6,4,94,17
negative,2017,10,21,5,8,4,52,6
negative,2017,10,21,5,8,4,122,22
negative,2017,10,21,5,8,4,118,18
negative,2017,10,21,5,9,4,124,16
negative,2017,10,21,5,9,4,141,21
neutral,2017,10,21,5,10,4,71,14
negative,2017,10,21,5,10,4,139,29
negative,2017,10,21,5,10,4,94,17
neutral,2017,10,21,5,10,4,60,8
negative,2017,10,21,5,11,4,140,24
neutral,2017,10,21,5,11,4,160,26
neutral,2017,10,21,5,10,4,140,23
negative,2017,10,21,5,11,4,84,15
positive,2017,10,21,5,12,4,120,21
positive,2017,10,21,5,11,4,211,43
neutral,2017,10,19,3,8,4,70,12
neutral,2017,10,21,5,12,4,139,28
neutral,2017,10,21,5,12,4,87,15
negative,2017,10,21,5,11,4,143,25
negative,2017,10,21,5,11,4,119,20
neutral,2017,10,21,5,13,4,103,19
positive,2017,10,21,5,12,4,140,23
neutral,2017,10,21,5,12,4,143,20
negative,2017,10,21,5,12,4,126,24
negative,2017,10,21,5,12,4,164,22
neutral,2017,10,21,5,13,4,94,20
positive,2017,10,21,5,14,4,126,24
neutral,2017,10,21,5,13,4,137,25
negative,2017,10,21,5,12,4,137,24
neutral,2017,10,21,5,14,4,127,18
positive,2017,10,21,5,14,4,107,20
negative,2017,10,21,5,14,4,141,27
negative,2017,10,21,5,13,4,140,26
positive,2017,10,21,5,14,4,76,11
positive,2017,10,21,5,15,4,137,20
positive,2017,10,21,5,15,4,137,22
neutral,2017,10,21,5,15,4,123,19
negative,2017,10,21,5,15,4,102,17
neutral,2017,10,21,5,14,4,130,20
negative,2017,10,21,5,15,4,66,6
positive,2017,10,21,5,14,4,137,25
positive,2017,10,21,5,14,4,73,15
positive,2017,10,21,5,15,4,140,27
positive,2017,10,21,5,15,4,137,27
negative,2017,10,21,5,15,4,61,9
positive,2017,10,21,5,16,4,120,21
neutral,2017,10,21,5,16,4,138,23
positive,2017,10,21,5,16,4,156,29
positive,2017,10,21,5,15,4,92,16
neutral,2017,10,21,5,16,4,140,18
positive,2017,10,21,5,16,4,101,15
positive,2017,10,21,5,16,4,106,16
neutral,2017,10,21,5,15,4,89,17
positive,2017,10,21,5,16,4,132,21
negative,2017,10,21,5,16,4,160,24
negative,2017,10,21,5,17,4,137,24
neutral,2017,10,21,5,16,4,138,27
negative,2017,10,21,5,16,4,120,16
negative,2017,10,21,5,17,4,137,26
neutral,2017,10,21,5,17,4,140,23
negative,2017,10,21,5,17,4,126,18
negative,2017,10,21,5,17,4,132,22
positive,2017,10,21,5,17,4,129,22
positive,2017,10,21,5,17,4,79,13
neutral,2017,10,21,5,17,4,141,21
neutral,2017,10,21,5,17,4,74,15
neutral,2017,10,21,5,18,4,131,23
negative,2017,10,21,5,18,4,123,23
neutral,2017,10,21,5,18,4,100,14
neutral,2017,10,21,5,18,4,96,17
positive,2017,10,21,5,18,4,113,18
negative,2017,10,21,5,18,4,158,18
neutral,2017,10,21,5,18,4,126,21
positive,2017,10,21,5,18,4,114,20
positive,2017,10,21,5,18,4,128,21
positive,2017,10,21,5,18,4,124,18
negative,2017,10,21,5,19,4,139,21
negative,2017,10,21,5,19,4,164,26
negative,2017,10,21,5,19,4,135,22
positive,2017,10,21,5,19,4,140,23
positive,2017,10,21,5,19,4,93,16
positive,2017,10,23,0,1,4,49,9
neutral,2017,10,23,0,1,4,49,4
neutral,2017,10,23,0,1,4,63,11
negative,2017,10,23,0,1,4,117,20
positive,2017,10,23,0,1,4,125,20
neutral,2017,10,23,0,1,4,125,24
positive,2017,10,23,0,1,4,124,25
positive,2017,10,23,0,2,4,140,24
negative,2017,10,23,0,2,4,139,26
neutral,2017,10,23,0,2,4,85,14
negative,2017,10,23,0,2,4,97,18
neutral,2017,10,23,0,2,4,80,13
negative,2017,10,23,0,2,4,136,22
neutral,2017,10,23,0,2,4,131,23
positive,2017,10,23,0,2,4,139,23
neutral,2017,10,23,0,2,4,85,11
neutral,2017,10,23,0,2,4,41,8
neutral,2017,10,23,0,3,4,152,27
positive,2017,10,23,0,3,4,142,26
positive,2017,10,23,0,3,4,100,19
positive,2017,10,23,0,3,4,136,24
negative,2017,10,23,0,3,4,141,23
positive,2017,10,23,0,4,4,130,21
neutral,2017,10,23,0,3,4,90,13
negative,2017,10,23,0,3,4,134,21
negative,2017,10,23,0,3,4,280,53
neutral,2017,10,23,0,4,4,120,20
